State,City/Town,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,How often the home health team began their patients care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),How much Medicare spends on an episode of care at this agency compared to Medicare spending across all agencies nationally,No. of episodes to calc how much Medicare spends per episode of care at agency compared to spending at all agencies (national),Type of Ownership_GOVERNMENT - COMBINATION GOVT & VOLUNTARY,Type of Ownership_GOVERNMENT - LOCAL,Type of Ownership_GOVERNMENT - STATE/COUNTY,Type of Ownership_PROPRIETARY,Type of Ownership_VOLUNTARY NON PROFIT - RELIGIOUS AFFILIATION,Type of Ownership_VOLUNTARY NON-PROFIT - OTHER,Type of Ownership_VOLUNTARY NON-PROFIT - PRIVATE,PPH Performance Categorization_Better Than National Rate,PPH Performance Categorization_Not Available,PPH Performance Categorization_Same As National Rate,PPH Performance Categorization_Worse Than National Rate,Quality of patient care star rating,Predicted Values
0.074074074074074,0.069410815173527,1.0,1.0,1.0,1.0,1.0,1.0,0.7641277641277641,0.867,0.723,0.8029999999999999,0.754,0.6709999999999999,0.7340000000000001,0.3924731182795699,0.338150289017341,0.0839160839160839,0.928,0.0194805194805194,0.96,0.0122602839994144,0.0122618655979902,0.8151,0.8123206232062321,0.800421052631579,0.7991036632891662,0.0052287581699346,0.0048874805306407,0.1363209025383892,0.2325581395348836,0.1341911764705882,0.3575581395348837,0.0040816326530612,0.008790920422489,0.103593093793747,0.1951323654995729,0.1283361726291879,0.2783739837398373,0.3055555555555555,0.0145357962091029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.6481481481481481,0.6711057304277643,1.0,1.0,1.0,1.0,1.0,1.0,0.9213759213759212,0.249,0.638,0.682,0.6970000000000001,0.841,0.748,0.3279569892473117,0.2514450867052022,0.0,0.8909999999999999,0.0,1.0,0.0096252378861074,0.0113048419415617,0.6939,0.6768142681426814,0.6534736842105262,0.6767342166796572,0.0052287581699346,0.0022020516676513,0.2983390786587276,0.2641196013289036,0.1709558823529411,0.3953488372093022,0.0108843537414965,0.0154825165649806,0.1574895006999533,0.3108454312553372,0.2703009653605905,0.3495934959349593,0.3,0.0310515513702764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.074074074074074,0.072639225181598,1.0,1.0,1.0,1.0,1.0,1.0,0.8906633906633906,0.619,0.8059999999999999,0.556,0.7090000000000001,0.768,0.7609999999999999,0.4327956989247312,0.2369942196531791,0.0,0.8220000000000001,0.0,1.0,0.0008783487044356,0.0007775817208481,0.8889,0.8179581795817958,0.6977894736842106,0.840315666406859,0.0189670287783495,0.0001074171545195,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0006802721088435,0.0021649281637472,0.0685954269715352,0.242527754056362,0.120954003407155,0.3957723577235773,0.2555555555555555,0.0017385005432814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.074074074074074,0.0863599677158999,1.0,1.0,1.0,1.0,1.0,1.0,0.9398034398034396,0.736,0.7959999999999999,0.8190000000000001,0.8440000000000001,0.865,0.752,0.4650537634408602,0.4248554913294797,0.0209790209790209,0.939,0.0324675324675324,0.996,0.1227492314448836,0.1217513532912641,0.8237000000000001,0.8704387043870438,0.8895789473684211,0.8319368667186282,0.1098039215686274,0.1150437724904667,0.1228455029771231,0.2242524916943521,0.2389705882352941,0.2034883720930232,0.164625850340136,0.1323230335235846,0.27974801679888,0.3467122117847993,0.4434980124929018,0.2786991869918699,0.3111111111111111,0.1466859833393698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
0.4444444444444444,0.5476190476190477,1.0,1.0,1.0,0.0,0.0,1.0,0.9275184275184276,0.494,0.7340000000000001,0.713,0.74,0.825,0.483,0.3735840377206601,0.338015366917101,0.0,0.772,0.2597402597402597,0.921,0.0185795394332277,0.0002990698926339,0.7300889780631354,0.7644373982530622,0.7284183774041847,0.7717639939622851,0.0189670287783495,0.0,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0245044009517929,0.0003280194187495,0.2390908081382333,0.2990643106925664,0.2642016052847556,0.3433343420845333,0.298135459217288,0.000241458408789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
0.9629629629629628,0.9709443099273608,1.0,1.0,1.0,1.0,0.0,1.0,0.9791154791154788,0.765,0.392,0.322,0.376,0.3779999999999999,0.296,0.3735840377206601,0.338015366917101,0.0839160839160839,0.99,0.2402597402597402,0.976,0.0185795394332277,0.0003588838711606,0.7300889780631354,0.7644373982530622,0.7284183774041847,0.7717639939622851,0.0189670287783495,0.0154588745948469,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0245044009517929,0.000787246604999,0.2390908081382333,0.2990643106925664,0.2642016052847556,0.3433343420845333,0.298135459217288,0.0001690208861523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.3333333333333333,0.0472154963680387,1.0,1.0,1.0,0.0,0.0,1.0,0.5135135135135135,0.621,0.858,0.841,0.725,0.649,0.736,0.4462365591397849,0.2398843930635838,0.1048951048951049,0.916,0.2272727272727272,1.0,0.0011711316059142,0.005054281185513,0.1882,0.1913694136941369,0.1482105263157895,0.2340218238503507,0.0189670287783495,0.0009130458134164,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.010204081632653,0.0061667650724922,0.3684087727484834,0.4026473099914602,0.3537762634866553,0.4575609756097561,0.3444444444444444,0.0112761076904503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
0.074074074074074,0.0706214689265536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.452,0.595,0.688,0.82,0.698,0.784,0.6908602150537634,0.2485549132947976,0.0,0.987,0.0844155844155844,1.0,0.0019762845849802,0.0037383736579238,0.4286,0.4826773267732678,0.3982105263157894,0.5349766173031956,0.0,0.0012890058542349,0.0,0.1926910299003322,0.1102941176470587,0.322674418604651,0.010204081632653,0.0038050252574952,0.5930937937470836,0.5281810418445773,0.4508801817149346,0.5804878048780489,0.3111111111111111,0.0153326089581069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
0.074074074074074,0.069410815173527,1.0,1.0,1.0,1.0,1.0,1.0,0.984029484029484,0.6509999999999999,0.858,0.838,0.884,0.924,0.861,0.3817204301075268,0.3063583815028901,0.0139860139860139,0.94,0.0194805194805194,0.976,0.1062069975113453,0.1143643269432066,0.7587,0.8018655186551865,0.8186315789473685,0.7684138737334373,0.0588235294117647,0.0596702293356249,0.1269194609840175,0.2392026578073089,0.2389705882352941,0.2616279069767441,0.1054421768707483,0.1300268975923374,0.1824545030331311,0.2160546541417591,0.2674616695059625,0.1840650406504065,0.3444444444444444,0.1437884824339007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
0.074074074074074,0.0855528652138821,1.0,1.0,1.0,1.0,1.0,1.0,0.9410319410319408,0.778,0.8170000000000001,0.8140000000000001,0.8390000000000001,0.866,0.7390000000000001,0.4569892473118279,0.453757225433526,0.0209790209790209,0.905,0.0454545454545454,0.991,0.0402210510906163,0.0380715973322965,0.8626,0.8739237392373924,0.8841052631578948,0.8425565081839439,0.0366013071895424,0.0303990547290402,0.1548104042619868,0.3438538205980065,0.2977941176470587,0.4113372093023255,0.0414965986394557,0.0490717050449386,0.189920671955203,0.262596071733561,0.2879045996592845,0.2494308943089431,0.261111111111111,0.0320415308463117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.8888888888888888,0.9330104923325262,1.0,1.0,1.0,1.0,1.0,1.0,0.9914004914004912,0.865,0.753,0.826,0.812,0.8059999999999999,0.828,0.4838709677419354,0.2658959537572254,0.0139860139860139,0.988,0.0909090909090909,0.998,0.0144195578978187,0.0151628435565391,0.7756000000000001,0.8393808938089382,0.8285263157894738,0.8235580670303975,0.0117647058823529,0.0102583382566195,0.1469758696333438,0.2425249169435216,0.1691176470588235,0.3561046511627906,0.0210884353741496,0.0192875418224758,0.2452169855342977,0.2719897523484201,0.2498580352072686,0.2741463414634146,0.3388888888888889,0.0157913799348062,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.1666666666666666,0.2094430992736077,1.0,1.0,1.0,1.0,1.0,1.0,0.8722358722358722,0.774,0.763,0.772,0.835,0.794,0.735,0.2526881720430107,0.3063583815028901,0.0349650349650349,0.979,0.0194805194805194,0.999,0.0080515297906602,0.0095403295750216,0.6875,0.7062320623206232,0.6757894736842106,0.711028838659392,0.0104575163398692,0.0045115204898222,0.2948918834221247,0.3272425249169435,0.2408088235294117,0.4476744186046511,0.0068027210884353,0.0101686019812372,0.149556696220252,0.1985482493595217,0.1692220329358319,0.256910569105691,0.3277777777777778,0.0093927321018954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.074074074074074,0.0786924939467312,1.0,1.0,1.0,1.0,1.0,1.0,0.9914004914004912,0.944,0.833,0.433,0.981,0.952,0.935,0.4032258064516129,0.1994219653179191,0.0,1.0,0.0909090909090909,1.0,0.0026350461133069,0.0023925591410712,0.8889,0.835690856908569,0.7813684210526316,0.8329111457521435,0.0189670287783495,5.370857725978839e-05,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0027210884353741,0.0032801941874958,0.1829211385907606,0.3535439795046968,0.2277115275411697,0.5095934959349594,0.2499999999999999,0.0037426053362308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
0.8518518518518519,0.8934624697336562,1.0,1.0,0.0,0.0,0.0,1.0,0.5663390663390663,0.583,0.7979999999999999,0.7859999999999999,0.747,0.7964877532106448,0.7611543818157931,0.2795698924731182,0.0895953757225433,0.0,1.0,0.7662337662337663,1.0,0.0007319572536963,0.001226186559799,0.4761999999999999,0.4845223452234523,0.3549473684210526,0.5729734996102884,0.0189670287783495,0.0003759600408185,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0,0.0014432854424981,0.0,0.2297181895815541,0.1289040318001136,0.400650406504065,0.3222222222222222,0.0043703971990824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
0.074074074074074,0.072639225181598,1.0,1.0,1.0,1.0,1.0,1.0,0.9385749385749386,0.521,0.7979999999999999,0.7909999999999999,0.805,0.809,0.597,0.3279569892473117,0.1647398843930635,0.0,0.939,0.0,0.996,0.008893280632411,0.0086431198971199,0.8379000000000001,0.8207257072570726,0.7992631578947369,0.8059236165237724,0.0189670287783495,0.000751920081637,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0054421768707482,0.0115462835399855,0.105459636024265,0.2126387702818104,0.1470755252697331,0.280650406504065,0.2444444444444444,0.014246046118556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.6851851851851852,0.7263922518159807,1.0,1.0,1.0,1.0,1.0,1.0,0.9815724815724816,0.815,0.863,0.861,0.902,0.878,0.812,0.368279569892473,0.3959537572254334,0.0279720279720279,0.998,0.0649350649350649,1.0,0.127726540770019,0.1512396447049675,0.69,0.7833128331283312,0.7967368421052633,0.7523382696804365,0.0836601307189542,0.1240131048928513,0.086806643685365,0.026578073089701,0.056985294117647,0.0,0.1986394557823129,0.1744407268910319,0.2561829211385907,0.1951323654995729,0.2606473594548552,0.1502439024390243,0.3166666666666666,0.214246046118556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
0.3148148148148148,0.4140435835351089,1.0,1.0,1.0,1.0,1.0,1.0,0.9103194103194102,0.7440000000000001,0.711,0.7440000000000001,0.821,0.6759999999999999,0.738,0.25,0.3815028901734104,0.0,0.964,0.1168831168831168,0.927,0.0012443273312838,0.0015850704309597,0.6296,0.6907544075440756,0.5917894736842105,0.7613990646921279,0.0189670287783495,0.0009667543906761,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0020408163265306,0.0021649281637472,0.2057862809146057,0.2608881298035866,0.1919363997728563,0.3821138211382114,0.4333333333333333,0.0026560424966799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.074074074074074,0.1594027441485068,1.0,1.0,1.0,1.0,1.0,1.0,0.8157248157248157,0.6779999999999999,0.96,0.8140000000000001,0.879,0.8340000000000001,0.4639999999999999,0.4247311827956989,0.569364161849711,0.0,0.967,0.0519480519480519,1.0,0.0148953301127214,0.0167778209767622,0.7242000000000001,0.7539975399753998,0.7442105263157895,0.7392829306313329,0.0065359477124183,0.0167033675277941,0.0501410216233155,0.1129568106312292,0.0808823529411765,0.1686046511627907,0.0394557823129251,0.0230269631962212,0.3845076994867009,0.5345858240819812,0.570130607609313,0.5040650406504065,0.3388888888888889,0.0301823010986357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
0.074074074074074,0.0706214689265536,1.0,1.0,1.0,1.0,1.0,1.0,0.4127764127764127,0.022,0.745,0.667,0.889,1.0,0.67,0.2446236559139784,0.1618497109826589,0.0,0.176,0.0,0.0,0.0022690674864587,0.0023626521518078,0.775,0.76230012300123,0.6948421052631579,0.7928682774746688,0.0189670287783495,0.0003222514635587,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0006802721088435,0.0024929475824968,0.0597293513765748,0.213065755764304,0.1141396933560476,0.3095934959349593,0.2277777777777777,0.0030423759507424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0
0.6851851851851852,0.132364810330912,1.0,1.0,1.0,1.0,1.0,1.0,0.9754299754299754,0.743,0.665,0.754,0.79,0.721,0.633,0.4032258064516129,0.4248554913294797,0.0279720279720279,0.975,0.0649350649350649,1.0,0.0085638998682476,0.009570236564285,0.7290000000000001,0.787310373103731,0.7674736842105264,0.7939399844115356,0.0039215686274509,0.0056394006122777,0.0886869319962394,0.1877076411960133,0.1121323529411764,0.2950581395348837,0.0136054421768707,0.0139736272387325,0.2181521231917872,0.2519214346712212,0.2311186825667234,0.2835772357723576,0.2499999999999999,0.0130387540746106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.8703703703703703,0.9192897497982244,1.0,1.0,1.0,1.0,1.0,1.0,0.9803439803439804,0.816,0.966,0.944,0.971,0.935,0.905,0.2768817204301075,0.3063583815028901,0.0139860139860139,0.992,0.0519480519480519,1.0,0.0055628751280925,0.0057122349493076,0.7917000000000001,0.8010455104551045,0.7691578947368422,0.8015393608729541,0.0013071895424836,0.0021483430903915,0.0764650579755562,0.2026578073089701,0.1268382352941176,0.3168604651162789,0.0081632653061224,0.0045922718624942,0.3943070461969202,0.4812126387702817,0.3901192504258944,0.615609756097561,0.3666666666666667,0.0082095858988289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0
0.8518518518518519,0.9031476997578692,0.0,1.0,1.0,1.0,1.0,1.0,0.9643734643734644,0.636,0.737,0.762,0.7559999999999999,0.758,0.7909999999999999,0.2580645161290322,0.4248554913294797,0.0699300699300699,0.925,0.1688311688311688,1.0,0.0034036012296881,0.0038580016149774,0.7154,0.7492824928249283,0.6895789473684211,0.7713367108339829,0.0052287581699346,0.0028465545947687,0.2322156063929802,0.2641196013289036,0.1562499999999999,0.3779069767441859,0.0054421768707482,0.0040018369087449,0.3009799346710219,0.3509820666097352,0.2566723452583759,0.4377235772357724,0.3611111111111111,0.0042496679946879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0
0.7037037037037037,0.4221146085552865,1.0,1.0,1.0,1.0,1.0,1.0,0.9287469287469288,0.732,0.845,0.87,0.8959999999999999,0.887,0.76,0.1827956989247311,0.430635838150289,0.0,0.969,0.0779220779220779,0.976,0.0129190455277411,0.0121422376409366,0.8673000000000001,0.8938089380893809,0.8863157894736843,0.8709080280592362,0.0052287581699346,0.0085396637843063,0.0783453462864305,0.1777408637873754,0.1011029411764705,0.2645348837209302,0.0068027210884353,0.0155481204487305,0.0979934671021932,0.1447480785653287,0.1113003975014196,0.1866666666666666,0.2499999999999999,0.0158155257756851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0
0.074074074074074,0.0617433414043583,1.0,1.0,1.0,1.0,1.0,1.0,0.995085995085995,0.887,0.863,0.6809999999999999,0.901,0.8420000000000001,0.877,0.3010752688172042,0.291907514450867,0.0,0.7859999999999999,0.0,0.377,0.0106865759039672,0.0108562371026108,0.8022,0.8726937269372694,0.8540000000000001,0.8576578332034295,0.0091503267973856,0.0068209893119931,0.1714196176747101,0.2308970099667773,0.1544117647058823,0.3241279069767441,0.0142857142857142,0.0108902447024863,0.2932804479701353,0.3116994022203244,0.2918796138557638,0.3469918699186992,0.35,0.0114451285766026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
0.2592592592592592,0.3288942695722356,1.0,1.0,1.0,1.0,1.0,1.0,0.8660933660933661,0.5820000000000001,0.718,0.7879999999999999,0.7490000000000001,0.561,0.7,0.3279569892473117,0.4624277456647399,0.0909090909090909,0.727,0.0974025974025974,0.998,0.0115649246084028,0.0113646559200885,0.8294,0.7993029930299302,0.7885263157894739,0.7862431800467654,0.0,0.0058542349213169,0.0,0.1461794019933555,0.1011029411764705,0.2267441860465115,0.0115646258503401,0.0165977825887292,0.1560895940270648,0.3044406490179333,0.2600795002839296,0.336260162601626,0.3166666666666666,0.0259809247857056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.3148148148148148,0.4096045197740113,1.0,1.0,1.0,1.0,1.0,1.0,0.9717444717444716,0.8909999999999999,0.991,0.975,1.0,0.875,0.971,0.368279569892473,0.3901734104046243,0.0069930069930069,0.998,0.0909090909090909,1.0,0.0326818913775435,0.0358584801268056,0.7442,0.8088355883558837,0.8126315789473685,0.7895557287607171,0.0261437908496732,0.0265857457435952,0.1262926982137261,0.2225913621262458,0.1875,0.2790697674418604,0.0265306122448979,0.0393623302499508,0.1514232384507699,0.1379163108454312,0.1385576377058489,0.1473170731707317,0.3555555555555555,0.0366533864541832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0
0.1851851851851851,0.2808716707021791,1.0,1.0,1.0,1.0,1.0,1.0,0.9889434889434888,0.596,0.716,0.654,0.726,0.662,0.647,0.3413978494623655,0.2947976878612716,0.0629370629370629,0.982,0.0584415584415584,0.997,0.003842775581906,0.0043365134431916,0.7192000000000001,0.73769987699877,0.6862105263157896,0.7560405300077944,0.0052287581699346,0.004296686180783,0.1548104042619868,0.2475083056478404,0.1580882352941176,0.3793604651162791,0.0061224489795918,0.0050514990487436,0.2692487167522165,0.2967549103330486,0.2475865985235661,0.3528455284552846,0.3111111111111111,0.0121695038029699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.037037037037037,0.0423728813559322,1.0,1.0,0.0,0.0,0.0,0.0,0.9164619164619164,0.8370000000000001,0.889,0.937,0.953,0.925,0.6990000000000001,0.4516129032258064,0.4277456647398844,0.0349650349650349,0.984,0.1038961038961039,0.974,0.0036963841311667,0.0042168854861381,0.7112999999999999,0.71309963099631,0.6641052631578946,0.740062353858145,0.0,0.0011278801224555,0.0,0.1943521594684384,0.088235294117647,0.3284883720930232,0.0088435374149659,0.0070196155612412,0.2809146056929538,0.4154568744662681,0.3401476433844407,0.4962601626016261,0.2722222222222222,0.0043221055173246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
0.074074074074074,0.1214689265536723,1.0,1.0,1.0,1.0,1.0,1.0,0.9742014742014744,0.737,0.8240000000000001,0.82,0.877,0.912,0.833,0.2741935483870967,0.4942196531791907,0.0,0.649,0.0,1.0,0.002415458937198,0.0031103268833926,0.6286,0.6599015990159902,0.5808421052631579,0.7083008573655495,0.0039215686274509,0.0017186744723132,0.2848636790974616,0.2541528239202656,0.1580882352941176,0.3517441860465116,0.0054421768707482,0.004789083513744,0.2522165188987401,0.3292058070025618,0.2282793867120954,0.4328455284552846,0.2777777777777777,0.0031148134733792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
0.4444444444444444,0.3506860371267151,1.0,1.0,1.0,1.0,1.0,1.0,0.9877149877149876,0.899,0.755,0.8220000000000001,0.8270000000000001,0.7020000000000001,0.741,0.4139784946236559,0.3901734104046243,0.0139860139860139,0.935,0.1038961038961039,1.0,0.0197994437124871,0.0217124742052217,0.7442,0.8001230012300122,0.7936842105263159,0.7835151987529229,0.0222222222222222,0.0167570761050539,0.1701660921341272,0.2757475083056477,0.2205882352941176,0.3662790697674417,0.0292517006802721,0.0226989437774716,0.2890807279514699,0.3872758326216908,0.3929585462805224,0.3827642276422764,0.2777777777777777,0.0235663406978148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
0.1666666666666666,0.2461662631154156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.762,0.726,0.8540000000000001,0.807,0.138,0.812,0.3735840377206601,0.338015366917101,0.0,0.959,0.1298701298701298,0.98,0.0024520567998828,0.0028112569907587,0.7053,0.7910004100041,0.7149473684210527,0.8293063133281372,0.0013071895424836,0.0022020516676513,0.0745847696646819,0.1926910299003322,0.1305147058823529,0.2863372093023255,0.0034013605442176,0.0016400970937479,0.448670088660756,0.3112724167378308,0.226007950028393,0.3710569105691056,0.1777777777777777,0.0037908970179886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
0.8518518518518519,0.271589991928975,1.0,1.0,1.0,1.0,0.0,1.0,0.9680589680589682,0.765,0.856,0.979,0.955,0.703,0.895,0.4005376344086021,0.6531791907514451,0.0,0.979,0.2467532467532467,0.996,0.0025252525252525,0.0027813500014953,0.7340000000000001,0.731139811398114,0.6583157894736842,0.7608144972720188,0.0,0.0020409259358719,0.0,0.181063122923588,0.088235294117647,0.2848837209302325,0.0061224489795918,0.0041986485599947,0.3231451236584228,0.4666951323654995,0.349801249290176,0.6198373983739838,0.3444444444444444,0.0119521912350597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0
0.8518518518518519,0.8442292171105731,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.047,0.113,0.413,0.135,0.0,0.0,0.282258064516129,0.1040462427745664,0.0,1.0,0.0,1.0,0.0017932952715561,0.0021533032269641,0.6712,0.6653341533415335,0.5792631578947368,0.7247661730319563,0.0189670287783495,0.0003759600408185,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0020408163265306,0.0028209670012464,0.1591227251516565,0.2766865926558497,0.1822827938671209,0.4191869918699187,0.3277777777777778,0.0058674393335747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.074074074074074,0.0750605326876513,1.0,1.0,1.0,1.0,1.0,1.0,0.9926289926289928,0.867,0.871,0.88,0.831,0.899,0.845,0.2419354838709677,0.1271676300578034,0.0,1.0,0.0389610389610389,1.0,0.0043185477968086,0.0036187457008702,0.9672,0.92619926199262,0.903578947368421,0.8992595479345284,0.0189670287783495,0.0001611257317793,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0,0.0070852194449911,0.0,0.1157130657557642,0.0522430437251561,0.2279674796747967,0.3,0.0069057104913678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0
0.3518518518518518,0.4612590799031477,1.0,1.0,0.0,1.0,0.0,1.0,0.9963144963144962,0.496,0.978,1.0,0.972,0.926,0.984,0.2795698924731182,0.5404624277456647,0.0489510489510489,0.984,0.0194805194805194,0.974,0.0048675157370809,0.0087328408649101,0.4539,0.4746822468224683,0.4369473684210526,0.5058456742010912,0.0078431372549019,0.0041355604490037,0.2409902851770605,0.2740863787375414,0.1746323529411764,0.4302325581395348,0.0238095238095238,0.0105622252837367,0.5039664022398507,0.5956447480785654,0.6178307779670642,0.5866666666666667,0.3444444444444444,0.0333695520946516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0
0.2777777777777778,0.3567393058918482,1.0,1.0,1.0,1.0,1.0,1.0,0.9631449631449632,0.414,0.502,0.477,0.5870000000000001,0.7090000000000001,0.7070000000000001,0.1854838709677419,0.1184971098265895,0.0,0.916,0.0,0.994,0.0046113306982872,0.0049047462391961,0.7636,0.7611726117261173,0.7187368421052631,0.767049883086516,0.0189670287783495,0.0005370857725978,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0034013605442176,0.0062979728399921,0.120158656089594,0.2536293766011955,0.1726291879613855,0.352520325203252,0.1888888888888888,0.0076300857177351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.7592592592592593,0.8208232445520581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.163,0.888,0.921,0.943,1.0,0.882,0.3735840377206601,0.338015366917101,0.0069930069930069,0.999,0.0259740259740259,1.0,0.0008783487044356,0.0008373956993749,0.8276,0.8139606396063961,0.6993684210526318,0.8563912704598597,0.0189670287783495,0.0008593372361566,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0245044009517929,0.0010496621399986,0.2390908081382333,0.2990643106925664,0.2642016052847556,0.3433343420845333,0.1944444444444444,0.0009899794760352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0
