State,City/Town,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Quality of patient care star rating,How often the home health team began their patients care in a timely manner,How often the home health team determined whether patients received a flu shot for the current flu season,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients breathing improved,How often patients got better at taking their drugs correctly by mouth,How often home health patients had to be admitted to the hospital,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,Changes in skin integrity post-acute care: pressure ulcer/injury,How often physician-recommended actions to address medication issues were completely timely,Percent of Residents Experiencing One or More Falls with Major Injury,Application of Percent of Long Term Care Hospital Patients with an Admission and Discharge Functional Assessment and a Care Plan that Addresses Function,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),How much Medicare spends on an episode of care at this agency compared to Medicare spending across all agencies nationally,No. of episodes to calc how much Medicare spends per episode of care at agency compared to spending at all agencies (national),Type of Ownership_GOVERNMENT - COMBINATION GOVT & VOLUNTARY,Type of Ownership_GOVERNMENT - LOCAL,Type of Ownership_GOVERNMENT - STATE/COUNTY,Type of Ownership_PROPRIETARY,Type of Ownership_VOLUNTARY NON PROFIT - RELIGIOUS AFFILIATION,Type of Ownership_VOLUNTARY NON-PROFIT - OTHER,Type of Ownership_VOLUNTARY NON-PROFIT - PRIVATE,PPH Performance Categorization_Better Than National Rate,PPH Performance Categorization_Not Available,PPH Performance Categorization_Same As National Rate,PPH Performance Categorization_Worse Than National Rate,Predicted Values
0.072639225181598,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.9828009828009828,0.579,0.691,0.7120000000000001,0.775,0.6890000000000001,0.759,0.5725806451612903,0.0722543352601156,0.0,0.995,0.0909090909090909,0.8,0.0046845264236568,0.0054729790352005,0.6957,0.7169946699466995,0.6678947368421052,0.7358729540140296,0.0189670287783495,0.0009130458134164,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0081632653061224,0.0062323689562422,0.2916472235184321,0.3889837745516652,0.2884724588302101,0.4822764227642277,0.3555555555555555,0.0107448991911143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1380145278450363,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.9545454545454544,0.878,0.312,0.3429999999999999,0.344,0.195,0.349,0.271505376344086,0.2774566473988439,0.0349650349650349,0.98,0.0584415584415584,0.998,0.0125164690382081,0.0146245177497981,0.698,0.7306273062730627,0.714421052631579,0.7269095869056897,0.0078431372549019,0.0117084698426338,0.0858664995299279,0.1843853820598006,0.119485294117647,0.2718023255813953,0.0346938775510204,0.0284720855474644,0.273448436770882,0.3112724167378308,0.3253833049403748,0.296910569105691,0.3277777777777778,0.017964505613908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0286521388216303,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9975429975429974,0.61,0.897,0.914,0.928,0.898,0.879,0.4086021505376344,0.2890173410404624,0.0069930069930069,0.96,0.0389610389610389,0.967,0.1213951105255453,0.129317821574902,0.7669,0.8133456334563346,0.8293684210526316,0.7805923616523773,0.0509803921568627,0.082227831784736,0.0799122532121592,0.0548172757475083,0.0606617647058823,0.0552325581395348,0.1693877551020408,0.1592862297448009,0.2391507232851143,0.2950469684030742,0.3719477569562749,0.231869918699187,0.3222222222222222,0.1880719546058191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0.3684422921711057,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9717444717444716,0.75,0.871,0.956,0.952,0.943,0.97,0.3924731182795699,0.3236994219653178,0.1328671328671328,0.978,0.0844155844155844,0.997,0.0142365685843946,0.0151628435565391,0.7656999999999999,0.8280032800328003,0.8158947368421053,0.8119641465315667,0.0039215686274509,0.0075192008163703,0.0667502350360388,0.1411960132890365,0.0863970588235294,0.2311046511627906,0.0231292517006802,0.0211900544512235,0.2447503499766682,0.2890691716481639,0.2952867688813174,0.2923577235772357,0.3277777777777778,0.0196547144754316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.3882163034705407,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9889434889434888,0.792,0.9,0.923,0.88,0.926,0.845,0.5618279569892473,0.3294797687861271,0.0139860139860139,0.992,0.0974025974025974,0.998,0.0326452935148587,0.0336752699105781,0.7915000000000001,0.8756662566625667,0.8803157894736843,0.8495713172252534,0.0392156862745098,0.0384553413180084,0.1309934189909119,0.1943521594684384,0.1856617647058823,0.2311046511627906,0.0578231292517006,0.0341796234337072,0.379841343910406,0.3949615713065755,0.4457694491766042,0.3661788617886179,0.3055555555555555,0.0369431365447301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
0.036319612590799,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.9312039312039312,0.742,0.738,0.784,0.7909999999999999,0.887,0.701,0.3735840377206601,0.338015366917101,0.0489510489510489,0.989,0.0974025974025974,0.996,0.000805152979066,0.0007476747315847,0.8462000000000001,0.8579335793357934,0.7074736842105264,0.9118277474668746,0.0189670287783495,0.0006445029271174,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0245044009517929,0.0003936233024995,0.2390908081382333,0.2990643106925664,0.2642016052847556,0.3433343420845333,0.2888888888888888,0.0006277918628516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
0.950363196125908,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.7678132678132676,0.939,0.0,0.542,0.152,0.933,0.0,0.3978494623655914,0.4884393063583814,0.0,1.0,0.0,0.0,0.0013907187820231,0.0013159075275891,0.8443999999999999,0.8202132021320214,0.728421052631579,0.8411925175370226,0.0189670287783495,0.0006982115043772,0.1236096052738378,0.2163263677963107,0.1543755044899606,0.30425650205433,0.0027210884353741,0.0024929475824968,0.239384041063929,0.338599487617421,0.2430437251561613,0.4897560975609756,0.3111111111111111,0.0011831462030665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0
0.3478611783696529,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9656019656019654,0.596,0.965,0.866,0.923,1.0,0.915,0.4596774193548387,0.4046242774566473,0.0209790209790209,0.969,0.0064935064935064,0.993,0.0064412238325281,0.0068187935520531,0.7686,0.7949979499794998,0.7621052631578948,0.8019290724863601,0.0013071895424836,0.0016649658950534,0.098088373550611,0.2043189368770763,0.1158088235294117,0.3212209302325581,0.0034013605442176,0.0080036738174899,0.0949603359776015,0.1759180187873612,0.1186825667234525,0.2426016260162601,0.3,0.0085476276711336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.3139628732849072,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.9889434889434888,0.763,0.6409999999999999,0.7020000000000001,0.845,0.932,0.599,0.2903225806451613,0.5,0.1118881118881118,0.981,0.0584415584415584,1.0,0.0053798858146684,0.0048748392499327,0.8963,0.8714637146371464,0.8413684210526317,0.8569758378799689,0.0039215686274509,0.0057468177667973,0.0871200250705108,0.2109634551495016,0.1158088235294117,0.3066860465116279,0.0027210884353741,0.0050514990487436,0.1196920205319645,0.2433817250213492,0.151618398637138,0.3544715447154471,0.2555555555555555,0.0039116262223831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.5758676351896691,1.0,1.0,1.0,1.0,1.0,0.0,0.875,1.0,0.8959999999999999,0.89,0.906,0.948,0.907,0.913,0.4596774193548387,0.2167630057803468,0.0349650349650349,0.995,0.0714285714285714,1.0,0.0092226613965744,0.0098094924783922,0.7659999999999999,0.8308733087330873,0.8105263157894737,0.8226812159002338,0.0130718954248366,0.0093452924432031,0.1789407709182074,0.2890365448504982,0.2077205882352941,0.4040697674418604,0.0088435374149659,0.0102998097487371,0.1920205319645357,0.2203245089666951,0.1612720045428733,0.2575609756097561,0.3277777777777778,0.0099239406012314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
0.3393866020984665,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.985257985257985,0.785,0.86,0.858,0.883,0.8959999999999999,0.8440000000000001,0.4381720430107527,0.3497109826589595,0.0209790209790209,0.969,0.0454545454545454,0.985,0.1198580002927829,0.1409815473876245,0.6945999999999999,0.8218532185321853,0.8331578947368422,0.788776305533905,0.1411764705882353,0.1429185240882969,0.1272328423691632,0.149501661129568,0.1801470588235294,0.1133720930232558,0.2517006802721088,0.1500360821360624,0.3772748483434438,0.3189581554227156,0.4128336172629188,0.2497560975609756,0.3555555555555555,0.1816250150911505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
0.1670702179176755,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.8918918918918918,0.8909999999999999,0.619,0.8059999999999999,0.68,0.871,0.5579999999999999,0.3225806451612903,0.4277456647398844,0.0,0.897,0.0584415584415584,0.991,0.0033304055043185,0.0035589317223435,0.7583,0.7981754817548176,0.7425263157894737,0.8219992205767732,0.0091503267973856,0.0034373489446264,0.3375117518019429,0.335548172757475,0.2224264705882353,0.4883720930232558,0.0020408163265306,0.004789083513744,0.094493700419972,0.1742100768573868,0.0971039182282793,0.2510569105691057,0.3222222222222222,0.0039840637450199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
